series,outcome,model,origin,h,actual,pred,lo,hi,err,abs_err,ape,covered,mase_scale,scaled_err
Upper middle income,DALY,ETS,2019,1,4222895.9903025245,4177949.2244347837,4102748.819677183,4253149.629192384,44946.76586774085,44946.76586774085,1.0643588184733126,1,76682.32435178103,0.5861424552227583
Upper middle income,DALY,ETS,2019,2,4563149.599848968,4184311.4777920144,4022956.4121289793,4345666.543455049,378838.1220569536,378838.1220569536,8.302119265813518,0,76682.32435178103,4.94035783682077
Upper middle income,DALY,ETS,2019,3,4873067.147893458,4190038.598240125,3930267.6904423004,4449809.50603795,683028.5496533327,683028.5496533327,14.016399300974008,0,76682.32435178103,8.907248905496544
Upper middle income,DALY,ETS,2019,4,4858325.573486687,4195193.990014941,3828838.727577087,4561549.252452796,663131.5834717453,663131.5834717453,13.649385440338738,0,76682.32435178103,8.647776251925041
Upper middle income,DALY,ARIMA,2019,1,4222895.9903025245,4193134.0447822604,4139905.7829599227,4246362.306604599,29761.945520264097,29761.945520264097,0.7047757176262344,1,76682.32435178103,0.38812002338023605
Upper middle income,DALY,ARIMA,2019,2,4563149.599848968,4259385.197891969,4142395.7701270594,4376374.6256568795,303764.40195699874,303764.40195699874,6.656902109171542,0,76682.32435178103,3.9613353471587023
Upper middle income,DALY,ARIMA,2019,3,4873067.147893458,4358947.0123252375,4190932.122925419,4526961.901725056,514120.13556822017,514120.13556822017,10.55023704712268,0,76682.32435178103,6.704545537895907
Upper middle income,DALY,ARIMA,2019,4,4858325.573486687,4463650.045254863,4265348.805737225,4661951.2847725,394675.5282318238,394675.5282318238,8.123694517009818,0,76682.32435178103,5.146890519661941
Upper middle income,DALY,Naive,2019,1,4222895.9903025245,4170876.9996002666,4001374.2608851404,4340379.738315392,52018.99070225796,52018.99070225796,1.2318321555092662,1,76682.32435178103,0.6783700304077932
Upper middle income,DALY,Naive,2019,2,4563149.599848968,4170876.9996002666,3931163.9276499525,4410590.071550581,392272.6002487014,392272.6002487014,8.596531664482027,0,76682.32435178103,5.115554380552504
Upper middle income,DALY,Naive,2019,3,4873067.147893458,4170876.9996002666,3877289.644123596,4464464.355076937,702190.1482931911,702190.1482931911,14.409613637208665,0,76682.32435178103,9.157131767053459
Upper middle income,DALY,Naive,2019,4,4858325.573486687,4170876.9996002666,3831871.5221700147,4509882.4770305185,687448.5738864201,687448.5738864201,14.149907483311317,0,76682.32435178103,8.96488962349057
Upper middle income,DALY,Drift,2019,1,4222895.9903025245,4247559.323952047,4166433.0107188583,4328685.637185236,-24663.333649522625,24663.333649522625,0.584038387546357,1,76682.32435178103,0.32162996959220097
Upper middle income,DALY,Drift,2019,2,4563149.599848968,4324241.648303829,4207615.224864686,4440868.071742972,238907.95154513884,238907.95154513884,5.235593230453069,0,76682.32435178103,3.1155543805524974
Upper middle income,DALY,Drift,2019,3,4873067.147893458,4400923.972655609,4255800.811732928,4546047.13357829,472143.1752378484,472143.1752378484,9.688829661252415,0,76682.32435178103,6.157131767053464
Upper middle income,DALY,Drift,2019,4,4858325.573486687,4477606.297007391,4307434.3067306075,4647778.287284175,380719.27647929545,380719.27647929545,7.836429871167809,0,76682.32435178103,4.964889623490564
Upper middle income,DALY,ETS,2020,1,4563149.599848968,4269503.999194047,4193559.639222737,4345448.359165358,293645.60065492056,293645.60065492056,6.435151735210252,0,75860.21323013026,3.870877607002164
Upper middle income,DALY,ETS,2020,2,4873067.147893458,4312014.470035631,4149052.091335036,4474976.848736227,561052.6778578265,561052.6778578265,11.513337715864633,0,75860.21323013026,7.395875307597827
Upper middle income,DALY,ETS,2020,3,4858325.573486687,4350606.638077655,4087573.2124284236,4613640.063726886,507718.9354090318,507718.9354090318,10.450492206199675,0,75860.21323013026,6.692822413625583
Upper middle income,DALY,ARIMA,2020,1,4563149.599848968,4318822.219005069,4265471.72207246,4372172.715937678,244327.3808438992,244327.3808438992,5.354358332937101,0,75860.21323013026,3.220757897195798
Upper middle income,DALY,ARIMA,2020,2,4873067.147893458,4428282.407113472,4313497.297849914,4543067.51637703,444784.7407799857,444784.7407799857,9.127408412015384,0,75860.21323013026,5.863215008777822
Upper middle income,DALY,ARIMA,2020,3,4858325.573486687,4523985.261228327,4362398.1399686225,4685572.382488031,334340.31225836,334340.31225836,6.881801295552393,0,75860.21323013026,4.407321018780978
Upper middle income,DALY,Naive,2020,1,4563149.599848968,4222895.9903025245,4055205.8924463345,4390586.088158715,340253.60954644345,340253.60954644345,7.456551710636558,0,75860.21323013026,4.485270935295777
Upper middle income,DALY,Naive,2020,2,4873067.147893458,4222895.9903025245,3985746.379638629,4460045.60096642,650171.1575909331,650171.1575909331,13.34213418076931,0,75860.21323013026,8.57064764132112
Upper middle income,DALY,Naive,2020,3,4858325.573486687,4222895.9903025245,3932448.2208894063,4513343.759715643,635429.5831841622,635429.5831841622,13.079188983379138,0,75860.21323013026,8.376322134193282
Upper middle income,DALY,Drift,2020,1,4563149.599848968,4298756.203532655,4218581.6670273105,4378930.740037999,264393.3963163132,264393.3963163132,5.794098802394384,0,75860.21323013026,3.485270935295777
Upper middle income,DALY,Drift,2020,2,4873067.147893458,4374616.416762785,4259418.242011593,4489814.591513977,498450.7311306726,498450.7311306726,10.228685876945985,0,75860.21323013026,6.57064764132112
Upper middle income,DALY,Drift,2020,3,4858325.573486687,4450476.629992915,4307200.709174103,4593752.5508117275,407848.94349377137,407848.94349377137,8.394845864581887,0,75860.21323013026,5.376322134193281
Upper middle income,DALY,ETS,2021,1,4873067.147893458,4685312.466982049,4551880.143004711,4818744.790959387,187754.68091140874,187754.68091140874,3.852905679589739,0,84389.03246614037,2.2248706428378835
Upper middle income,DALY,ETS,2021,2,4858325.573486687,4805058.354485853,4597459.4829397965,5012657.226031909,53267.21900083404,53267.21900083404,1.0964110616943612,1,84389.03246614037,0.6312102111397779
Upper middle income,DALY,ARIMA,2021,1,4873067.147893458,4979311.412813403,4884889.7917256635,5073733.033901142,-106244.26491994504,106244.26491994504,2.1802339613947774,0,84389.03246614037,1.2589819057657012
Upper middle income,DALY,ARIMA,2021,2,4858325.573486687,5305046.745036118,5076231.35317457,5533862.136897665,-446721.17154943105,446721.17154943105,9.194961613674474,0,84389.03246614037,5.293592763119664
Upper middle income,DALY,Naive,2021,1,4873067.147893458,4563149.599848968,4359288.923900367,4767010.275797569,309917.5480444897,309917.5480444897,6.359804587926962,0,84389.03246614037,3.672486091943745
Upper middle income,DALY,Naive,2021,2,4858325.573486687,4563149.599848968,4274847.067087909,4851452.132610027,295175.9736377187,295175.9736377187,6.07567296948111,0,84389.03246614037,3.497800188148299
Upper middle income,DALY,Drift,2021,1,4873067.147893458,4647538.632315109,4524457.337122637,4770619.92750758,225528.51557834912,225528.51557834912,4.628060905662693,0,84389.03246614037,2.672486091943743
Upper middle income,DALY,Drift,2021,2,4858325.573486687,4731927.664781249,4555165.612068701,4908689.717493798,126397.90870543756,126397.90870543756,2.601676375812032,1,84389.03246614037,1.4978001881482943
Upper middle income,DALY,ETS,2022,1,4858325.573486687,5167128.921787344,5036657.52587582,5297600.317698868,-308803.34830065724,308803.34830065724,6.35616826475953,0,91436.79857796378,3.377232723621173
Upper middle income,DALY,ARIMA,2022,1,4858325.573486687,4991173.131416518,4877098.480194814,5105247.782638223,-132847.55792983156,132847.55792983156,2.7344309458143314,0,91436.79857796378,1.4528894274066124
Upper middle income,DALY,Naive,2022,1,4858325.573486687,4873067.147893458,4645491.4548717365,5100642.840915179,-14741.57440677099,14741.57440677099,0.3034291173736915,1,91436.79857796378,0.16122146264998063
Upper middle income,DALY,Drift,2022,1,4858325.573486687,4964503.946471421,4819787.9758379925,5109219.91710485,-106178.37298473436,106178.37298473436,2.1854931576463508,1,91436.79857796378,1.1612214626499762
Upper middle income,VLW,ETS,2009,1,472.1063194748353,472.59667156130337,465.52139870887913,479.6719444137276,-0.4903520864680786,0.4903520864680786,0.10386475805143632,1,9.75171210434552,0.05028369185033363
Upper middle income,VLW,ETS,2009,2,479.0081230169738,481.44363060194695,470.35304520580786,492.53421599808604,-2.435507584973152,2.435507584973152,0.5084480759185056,1,9.75171210434552,0.24975179321463464
Upper middle income,VLW,ETS,2009,3,487.47949456917536,490.11365042231165,475.19563099742254,505.03166984720076,-2.634155853136292,2.634155853136292,0.5403623911328428,1,9.75171210434552,0.27012239747751265
Upper middle income,VLW,ETS,2009,4,491.25830129873714,498.6102698075924,479.8440436927299,517.3764959224549,-7.3519685088552365,7.3519685088552365,1.4965586310539432,1,9.75171210434552,0.75391566426362
Upper middle income,VLW,ETS,2009,5,504.81286783205354,506.9369567672643,484.2407471022645,529.6331664322641,-2.12408893521075,2.12408893521075,0.42076758945007997,1,9.75171210434552,0.2178170266392731
Upper middle income,VLW,ETS,2009,6,524.3936967871682,515.0971099505978,488.3685637613769,541.8256561398186,9.296586836570441,9.296586836570441,1.7728258164673512,1,9.75171210434552,0.9533286808608441
Upper middle income,VLW,ARIMA,2009,1,472.1063194748353,470.7909807735635,466.71691132163556,474.8650502254914,1.3153387012717985,1.3153387012717985,0.2786106957295051,1,9.75171210434552,0.13488284797555317
Upper middle income,VLW,ARIMA,2009,2,479.0081230169738,481.66470432327577,473.52146482015416,489.8079438263974,-2.656581306301973,2.656581306301973,0.5546004709836281,1,9.75171210434552,0.272422040137768
Upper middle income,VLW,ARIMA,2009,3,487.47949456917536,493.90801973125167,483.4400898201542,504.37594964234916,-6.428525162076312,6.428525162076312,1.318727296982556,1,9.75171210434552,0.6592201547061318
Upper middle income,VLW,ARIMA,2009,4,491.25830129873714,504.77856776452234,493.4630437470225,516.0940917820221,-13.520266465785198,13.520266465785198,2.752170585217947,0,9.75171210434552,1.3864505351588825
Upper middle income,VLW,ARIMA,2009,5,504.81286783205354,513.755827095551,502.0650854221303,525.4465687689717,-8.942959263497471,8.942959263497471,1.7715394819279269,1,9.75171210434552,0.917065554007931
Upper middle income,VLW,ARIMA,2009,6,524.3936967871682,522.242056054467,510.05916423528305,534.4249478736508,2.151640732701253,2.151640732701253,0.41031018219399457,1,9.75171210434552,0.2206423558938381
Upper middle income,VLW,Naive,2009,1,472.1063194748353,463.5686565797858,443.67139452173086,483.46591863784073,8.537662895049493,8.537662895049493,1.8084195323940324,1,9.75171210434552,0.875503993934047
Upper middle income,VLW,Naive,2009,2,479.0081230169738,463.5686565797858,435.4296787231929,491.70763443637867,15.439466437188003,15.439466437188003,3.223215994740219,1,9.75171210434552,1.583256998564173
Upper middle income,VLW,Naive,2009,3,487.47949456917536,463.5686565797858,429.10558776372216,498.03172539584943,23.910837989389563,23.910837989389563,4.904993595786318,1,9.75171210434552,2.451963074128748
Upper middle income,VLW,Naive,2009,4,491.25830129873714,463.5686565797858,423.7741324636759,503.36318069589566,27.689644718951342,27.689644718951342,5.636473652607674,1,9.75171210434552,2.8394649496074016
Upper middle income,VLW,Naive,2009,5,504.81286783205354,463.5686565797858,419.0770260518476,508.060287107724,41.244211252267746,41.244211252267746,8.170198083379542,1,9.75171210434552,4.22943282276439
Upper middle income,VLW,Naive,2009,6,524.3936967871682,463.5686565797858,414.83051725911133,512.3067959004602,60.825040207382415,60.825040207382415,11.599117338755699,0,9.75171210434552,6.237370377277421
Upper middle income,VLW,Drift,2009,1,472.1063194748353,473.3203686841313,467.4899793387776,479.1507580294851,-1.2140492092960358,1.2140492092960358,0.2571558903609949,1,9.75171210434552,0.12449600606595389
Upper middle income,VLW,Drift,2009,2,479.0081230169738,483.07208078847685,474.62304393042785,491.52111764652585,-4.0639577715030555,4.0639577715030555,0.8484110344323009,1,9.75171210434552,0.41674300143582893
Upper middle income,VLW,Drift,2009,3,487.47949456917536,492.8237928928223,482.2323646732304,503.41522111241426,-5.344298323646967,5.344298323646967,1.096312436355944,1,9.75171210434552,0.548036925871249
Upper middle income,VLW,Drift,2009,4,491.25830129873714,502.57550499716785,490.07071297072025,515.0802970236155,-11.317203698430717,11.317203698430717,2.3037175491002353,1,9.75171210434552,1.160535050392596
Upper middle income,VLW,Drift,2009,5,504.81286783205354,512.3272171015134,498.04573820363703,526.6086959993897,-7.514349269459842,7.514349269459842,1.4885415464408873,1,9.75171210434552,0.7705671772356084
Upper middle income,VLW,Drift,2009,6,524.3936967871682,522.0789292058589,506.1117503884187,538.0461080232991,2.3147675813092974,2.3147675813092974,0.4414178880278904,1,9.75171210434552,0.23737037727742183
Upper middle income,VLW,ETS,2010,1,479.0081230169738,480.8501741940623,474.02609500428815,487.6742533838364,-1.8420511770884787,1.8420511770884787,0.38455531098022844,1,9.691009643880719,0.1900783555871933
Upper middle income,VLW,ETS,2010,2,487.47949456917536,489.419099810949,478.698019810766,500.14017981113193,-1.93960524177362,1.93960524177362,0.3978844778871785,1,9.691009643880719,0.2001448056548331
Upper middle income,VLW,ETS,2010,3,491.25830129873714,497.8166469052683,483.3685131765859,512.2647806339507,-6.558345606531191,6.558345606531191,1.3350096251183796,1,9.691009643880719,0.6767453389825472
Upper middle income,VLW,ETS,2010,4,504.81286783205354,506.0462430476764,487.8425567922269,524.2499293031259,-1.233375215622857,1.233375215622857,0.2443232520834214,1,9.691009643880719,0.12727004315816137
Upper middle income,VLW,ETS,2010,5,524.3936967871682,514.1112472574118,492.0662560571359,536.1562384576878,10.282449529756377,10.282449529756377,1.9608263014514529,1,9.691009643880719,1.0610297489745164
Upper middle income,VLW,ETS,2010,6,553.6470813899484,522.0149513733245,496.0241308100381,548.0057719366109,31.632130016623933,31.632130016623933,5.713410416110291,0,9.691009643880719,3.264069604615211
Upper middle income,VLW,ARIMA,2010,1,479.0081230169738,484.0419658026787,480.0455177716529,488.0384138337045,-5.0338427857049055,5.0338427857049055,1.0508888145778958,0,9.691009643880719,0.5194342974246724
Upper middle income,VLW,ARIMA,2010,2,487.47949456917536,496.1822428143465,488.3311907621361,504.03329486655696,-8.702748245171165,8.702748245171165,1.7852542193313135,0,9.691009643880719,0.8980228650031753
Upper middle income,VLW,ARIMA,2010,3,491.25830129873714,506.2655758409732,496.3354438698521,516.1957078120944,-15.007274542236075,15.007274542236075,3.0548643152820865,0,9.691009643880719,1.5485769897785886
Upper middle income,VLW,ARIMA,2010,4,504.81286783205354,514.7952907291794,504.1537508598442,525.4368305985147,-9.9824228971259,9.9824228971259,1.977450166830327,1,9.691009643880719,1.0300704739706035
Upper middle income,VLW,ARIMA,2010,5,524.3936967871682,523.5822874354282,512.6020601282789,534.5625147425774,0.8114093517400534,0.8114093517400534,0.15473285752886806,1,9.691009643880719,0.0837280512100624
Upper middle income,VLW,ARIMA,2010,6,553.6470813899484,533.5521676964215,522.0601668752789,545.0441685175641,20.094913693526905,20.094913693526905,3.6295528991280857,0,9.691009643880719,2.0735624493177154
Upper middle income,VLW,Naive,2010,1,479.0081230169738,472.1063194748353,452.355205420891,491.85743352877955,6.901803542138509,6.901803542138509,1.4408531318150406,1,9.691009643880719,0.7121862216385861
Upper middle income,VLW,Naive,2010,2,487.47949456917536,472.1063194748353,444.17402610776946,500.0386128419011,15.37317509434007,15.37317509434007,3.15360446246597,1,9.691009643880719,1.5863336906332863
Upper middle income,VLW,Naive,2010,3,491.25830129873714,472.1063194748353,437.8963864273161,506.3162525223545,19.15198182390185,19.15198182390185,3.8985563751838592,1,9.691009643880719,1.9762627969310873
Upper middle income,VLW,Naive,2010,4,504.81286783205354,472.1063194748353,432.60409136694676,511.6085475827238,32.70654835721825,32.70654835721825,6.4789450589241735,1,9.691009643880719,3.3749371385540248
Upper middle income,VLW,Naive,2010,5,524.3936967871682,472.1063194748353,427.94148581886446,516.2711531308062,52.28737731233292,52.28737731233292,9.971015600051047,0,9.691009643880719,5.395451994555511
Upper middle income,VLW,Naive,2010,6,553.6470813899484,472.1063194748353,423.72616819115814,520.4864707585125,81.54076191511314,81.54076191511314,14.727931322315019,0,9.691009643880719,8.414062611794133
Upper middle income,VLW,Drift,2010,1,479.0081230169738,481.797329118716,476.1033801403216,487.4912780971104,-2.789206101742195,2.789206101742195,0.5822878501881603,1,9.691009643880719,0.28781377836141236
Upper middle income,VLW,Drift,2010,2,487.47949456917536,491.48833876259675,483.24638332362883,499.7302942015647,-4.008844193421396,4.008844193421396,0.8223616045561736,1,9.691009643880719,0.41366630936671667
Upper middle income,VLW,Drift,2010,3,491.25830129873714,501.17934840647746,490.85818938880305,511.50050742415186,-9.921047107740321,9.921047107740321,2.0195174476466042,1,9.691009643880719,1.0237372030689142
Upper middle income,VLW,Drift,2010,4,504.81286783205354,510.87035805035816,498.69618304754476,523.0445330531716,-6.057490218304622,6.057490218304622,1.1999476646304292,1,9.691009643880719,0.6250628614459751
Upper middle income,VLW,Drift,2010,5,524.3936967871682,520.5613676942389,506.6695546357881,534.4531807526898,3.8323290929292853,3.8323290929292853,0.730811433548692,1,9.691009643880719,0.39545199455550717
Upper middle income,VLW,Drift,2010,6,553.6470813899484,530.2523773381196,514.7332883628098,545.7714663134293,23.394704051828853,23.394704051828853,4.225562608059942,0,9.691009643880719,2.4140626117941366
Upper middle income,VLW,ETS,2011,1,487.47949456917536,485.7754907010135,479.206193413288,492.344787988739,1.7040038681618626,1.7040038681618626,0.34955395809373013,1,9.558190305702519,0.1782768299920996
Upper middle income,VLW,ETS,2011,2,491.25830129873714,492.4066858491591,477.84138856166527,506.9719831366529,-1.1483845504219516,1.1483845504219516,0.23376389719745663,1,9.558190305702519,0.12014665053664113
Upper middle income,VLW,ETS,2011,3,504.81286783205354,498.90525695790035,474.7218120146283,523.0887019011724,5.9076108741531925,5.9076108741531925,1.1702575846617678,1,9.558190305702519,0.618067927631515
Upper middle income,VLW,ETS,2011,4,524.3936967871682,505.2738565107541,470.1411896421936,540.4065233793146,19.119840276414095,19.119840276414095,3.6460850680617782,1,9.558190305702519,2.0003619581634604
Upper middle income,VLW,ETS,2011,5,553.6470813899484,511.5150839415124,464.3017137593058,558.728454123719,42.13199744843604,42.13199744843604,7.609901481402617,1,9.558190305702519,4.407947121883484
Upper middle income,VLW,ETS,2011,6,577.4485707945638,517.6314866952379,457.3530788147163,577.9098945757594,59.81708409932594,59.81708409932594,10.358859147753746,1,9.558190305702519,6.258201833838611
Upper middle income,VLW,ARIMA,2011,1,487.47949456917536,486.7665497622369,482.34752682998675,491.185572694487,0.7129448069384807,0.7129448069384807,0.14625124028418202,1,9.558190305702519,0.07458993639341227
Upper middle income,VLW,ARIMA,2011,2,491.25830129873714,496.30181617694564,487.3302875880285,505.27334476586276,-5.043514878208498,5.043514878208498,1.0266523466117485,1,9.558190305702519,0.5276642038817204
Upper middle income,VLW,ARIMA,2011,3,504.81286783205354,505.8370825916544,493.9438539817368,517.730311201572,-1.0242147596008522,1.0242147596008522,0.20288998654083412,1,9.558190305702519,0.10715571952881024
Upper middle income,VLW,ARIMA,2011,4,524.3936967871682,515.3723490063633,501.1452815533086,529.599416459418,9.021347780804945,9.021347780804945,1.7203387142287432,1,9.558190305702519,0.9438342920858891
Upper middle income,VLW,ARIMA,2011,5,553.6470813899484,524.907615421072,508.67893679772834,541.1362940444158,28.739465968876402,28.739465968876402,5.19093605564127,0,9.558190305702519,3.006789470568516
Upper middle income,VLW,ARIMA,2011,6,577.4485707945638,534.4428818357808,516.4337016377324,552.4520620338292,43.005688958783026,43.005688958783026,7.447535786538982,0,9.558190305702519,4.499354750566681
Upper middle income,VLW,Naive,2011,1,487.47949456917536,479.0081230169738,459.50828467332116,498.50796136062644,8.47137155220156,8.47137155220156,1.7377903371481072,1,9.558190305702519,0.8862945056814205
Upper middle income,VLW,Naive,2011,2,491.25830129873714,479.0081230169738,451.4311871672973,506.5850588666503,12.25017828176334,12.25017828176334,2.493632830097243,1,9.558190305702519,1.2816420148545014
Upper middle income,VLW,Naive,2011,3,504.81286783205354,479.0081230169738,445.23341226638763,512.78283376756,25.804744815079744,25.804744815079744,5.111744660135078,1,9.558190305702519,2.6997521486556253
Upper middle income,VLW,Naive,2011,4,524.3936967871682,479.0081230169738,440.00844632966846,518.0077997042791,45.38557377019441,45.38557377019441,8.65486638154896,0,9.558190305702519,4.74834380971855
Upper middle income,VLW,Naive,2011,5,553.6470813899484,479.0081230169738,435.40515893030954,522.611087103638,74.63895837297463,74.63895837297463,13.481324273504914,0,9.558190305702519,7.808900637649391
Upper middle income,VLW,Naive,2011,6,577.4485707945638,479.0081230169738,431.24346900826646,526.7727770256811,98.44044777759001,98.44044777759001,17.04748314505946,0,9.558190305702519,10.299067567095769
Upper middle income,VLW,Drift,2011,1,487.47949456917536,488.5663133226763,482.88995561562484,494.2426710297278,-1.0868187535009497,1.0868187535009497,0.22294655787756948,1,9.558190305702519,0.11370549431857849
Upper middle income,VLW,Drift,2011,2,491.25830129873714,498.1245036283788,489.9165039450142,506.33250331174344,-6.8662023296416805,6.8662023296416805,1.3976766013906605,1,9.558190305702519,0.7183579851454966
Upper middle income,VLW,Drift,2011,3,504.81286783205354,507.6826939340814,497.4137764667368,517.951611401426,-2.8698261020278437,2.8698261020278437,0.568493056516659,1,9.558190305702519,0.30024785134437787
Upper middle income,VLW,Drift,2011,4,524.3936967871682,517.2408842397839,505.13884894544333,529.3429195341245,7.152812547384315,7.152812547384315,1.3640157368801047,1,9.558190305702519,0.7483438097185479
Upper middle income,VLW,Drift,2011,5,553.6470813899484,526.7990745454864,513.0006313091968,540.597517781776,26.84800684446202,26.84800684446202,4.849299806125457,0,9.558190305702519,2.8089006376493897
Upper middle income,VLW,Drift,2011,6,577.4485707945638,536.3572648511889,520.9538886501721,551.7606410522058,41.09130594337489,41.09130594337489,7.1160113682217006,0,9.558190305702519,4.2990675670957685
Upper middle income,VLW,ETS,2012,1,491.25830129873714,495.3940067997597,489.2974257568684,501.49058784265105,-4.135705501022585,4.135705501022585,0.8418596673255273,1,9.508789453270657,0.43493501684381725
Upper middle income,VLW,ETS,2012,2,504.81286783205354,502.78891282648436,489.5145123980648,516.063313254904,2.023955005569178,2.023955005569178,0.40093173818273753,1,9.508789453270657,0.21285096441724405
Upper middle income,VLW,ETS,2012,3,524.3936967871682,509.69814942251475,488.0401529786767,531.3561458663528,14.695547364653464,14.695547364653464,2.8023882542237795,1,9.508789453270657,1.5454698452281708
Upper middle income,VLW,ETS,2012,4,553.6470813899484,516.1536135173126,485.2210473784008,547.0861796562243,37.49346787263585,37.49346787263585,6.7720880562591095,0,9.508789453270657,3.9430327127223896
Upper middle income,VLW,ETS,2012,5,577.4485707945638,522.1851071707745,481.30292861305264,563.0672857284962,55.263463623789335,55.263463623789335,9.570283211152004,0,9.508789453270657,5.811829559942653
Upper middle income,VLW,ETS,2012,6,584.7854984561808,527.8204751563338,476.47104281068664,579.169907501981,56.96502329984696,56.96502329984696,9.741182613151867,0,9.508789453270657,5.990775542963904
Upper middle income,VLW,ARIMA,2012,1,491.25830129873714,497.5919144515873,493.2757429199809,501.90808598319364,-6.333613152850148,6.333613152850148,1.2892633337912065,0,9.508789453270657,0.666079860530683
Upper middle income,VLW,ARIMA,2012,2,504.81286783205354,507.1827625786091,498.40312213350205,515.9624030237161,-2.3698947465555307,2.3698947465555307,0.4694600509557479,1,9.508789453270657,0.24923201404363604
Upper middle income,VLW,ARIMA,2012,3,524.3936967871682,516.7736107056309,505.13166774062415,528.4155536706376,7.620086081537352,7.620086081537352,1.453123126426529,1,9.508789453270657,0.8013728896811714
Upper middle income,VLW,ARIMA,2012,4,553.6470813899484,526.3644588326526,512.4365162115912,540.2924014537141,27.28262255729578,27.28262255729578,4.927800303543893,0,9.508789453270657,2.869200405726894
Upper middle income,VLW,ARIMA,2012,5,577.4485707945638,535.9553069596745,520.0669358880168,551.8436780313323,41.49326383488926,41.49326383488926,7.185620665368505,0,9.508789453270657,4.363674686331096
Upper middle income,VLW,ARIMA,2012,6,584.7854984561808,545.5461550866962,527.9139945564095,563.1783156169829,39.23934336948457,39.23934336948457,6.710040429024911,0,9.508789453270657,4.126639207053612
Upper middle income,VLW,Naive,2012,1,491.25830129873714,487.47949456917536,468.10191077998894,506.8570783583618,3.7788067295617793,3.7788067295617793,0.7692097455802307,1,9.508789453270657,0.39740145137633853
Upper middle income,VLW,Naive,2012,2,504.81286783205354,487.47949456917536,460.07545276848685,514.8835363698638,17.333373262878183,17.333373262878183,3.4336235003908087,1,9.508789453270657,1.8228790686827303
Upper middle income,VLW,Naive,2012,3,524.3936967871682,487.47949456917536,453.9165349183814,521.0424542199693,36.91420221799285,36.91420221799285,7.039406164520499,0,9.508789453270657,3.8821137432268826
Upper middle income,VLW,Naive,2012,4,553.6470813899484,487.47949456917536,448.72432699080247,526.2346621475482,66.16758682077307,66.16758682077307,11.951221101835714,0,9.508789453270657,6.95857103009195
Upper middle income,VLW,Naive,2012,5,577.4485707945638,487.47949456917536,444.14989997685655,530.8090891614942,89.96907622538845,89.96907622538845,15.580448333535893,0,9.508789453270657,9.461675081515509
Upper middle income,VLW,Naive,2012,6,584.7854984561808,487.47949456917536,440.0143018376416,534.9446873007091,97.30600388700543,97.30600388700543,16.639606170790977,0,9.508789453270657,10.233269373057357
Upper middle income,VLW,Drift,2012,1,491.25830129873714,496.988284022446,491.43500378703317,502.54156425785885,-5.729982723708872,5.729982723708872,1.1663889869261332,0,9.508789453270657,0.6025985486236609
Upper middle income,VLW,Drift,2012,2,504.81286783205354,506.49707347571666,498.4746369329425,514.5195100184909,-1.6842056436631196,1.6842056436631196,0.3336296974552239,1,9.508789453270657,0.17712093131726855
Upper middle income,VLW,Drift,2012,3,524.3936967871682,516.0058629289873,505.9778172505196,526.033908607455,8.387833858180898,8.387833858180898,1.5995298779468752,1,9.508789453270657,0.8821137432268843
Upper middle income,VLW,Drift,2012,4,553.6470813899484,525.514652382258,513.7059455304127,537.3233592341032,28.13242900769046,28.13242900769046,5.081292750078825,0,9.508789453270657,2.9585710300919525
Upper middle income,VLW,Drift,2012,5,577.4485707945638,535.0234418355286,521.5694067444125,548.4774769266447,42.42512895903519,42.42512895903519,7.346996962977778,0,9.508789453270657,4.461675081515511
Upper middle income,VLW,Drift,2012,6,584.7854984561808,544.5322312887993,529.5236268137012,559.5408357638973,40.25326716738152,40.25326716738152,6.883424310905307,0,9.508789453270657,4.233269373057361
Upper middle income,VLW,ETS,2013,1,504.81286783205354,498.5541051518766,491.91497954174974,505.1932307620035,6.258762680176915,6.258762680176915,1.2398183721139109,1,9.25965976963114,0.6759171325823166
Upper middle income,VLW,ETS,2013,2,524.3936967871682,505.70353722682614,495.70748470690137,515.6995897467509,18.690159560342067,18.690159560342067,3.5641464942946683,0,9.25965976963114,2.018449924222928
Upper middle income,VLW,ETS,2013,3,553.6470813899484,512.7099806247189,499.7232745250632,525.6966867243747,40.9371007652295,40.9371007652295,7.394078672365728,0,9.25965976963114,4.4210156510815555
Upper middle income,VLW,ETS,2013,4,577.4485707945638,519.5762951198074,503.72327837508874,535.429311864526,57.87227567475645,57.87227567475645,10.022065791092832,0,9.25965976963114,6.24993543116561
Upper middle income,VLW,ETS,2013,5,584.7854984561808,526.3052832908443,507.6269684610165,544.9835981206721,58.48021516533652,58.48021516533652,10.000284774455391,0,9.25965976963114,6.31559005624956
Upper middle income,VLW,ETS,2013,6,585.1087876908207,532.8996916649938,511.3999866483149,554.3993966816728,52.20909602582685,52.20909602582685,8.922972466688508,0,9.25965976963114,5.638338483780664
Upper middle income,VLW,ARIMA,2013,1,504.81286783205354,495.7948263265958,490.811857389869,500.7777952633226,9.018041505457745,9.018041505457745,1.786412764037933,0,9.25965976963114,0.9739063561529734
Upper middle income,VLW,ARIMA,2013,2,524.3936967871682,504.9175550785334,494.8489711502186,514.9861390068481,19.476141708634827,19.476141708634827,3.7140304751869406,0,9.25965976963114,2.103332324640116
Upper middle income,VLW,ARIMA,2013,3,553.6470813899484,514.0402838304709,500.70151382650675,527.379053834435,39.60679755947751,39.60679755947751,7.1537986726207246,0,9.25965976963114,4.277349119173442
